Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment    
,11-11-2011,848358.09,0,15.05,4.002,131.5866129,8.595
,18-11-2011,870971.82,0,17.06666667,4.055,131.637,8.595
,25-11-2011,806444.29,0,17.48333333,4.093,131.686,8.595
,02-12-2011,809049.37,0,17.66666667,4.124,131.735,8.595
,09-12-2011,929976.55,0,18.8,4.133,131.784,8.595
,16-12-2011,863188.26,0,19.68333333,4.125,131.8242903,8.595
,23-12-2011,905984.49,0,18.82222222,3.966,131.863129,8.595
,30-12-2011,876712.31,0,20,3.966,131.9019677,8.595
,06-01-2012,947815.05,0,21.15,4.468,131.9408065,8.595
,13-01-2012,917088.48,0,23.65555556,4.449,131.9809,8.595
,20-01-2012,897032.19,0,23.61666667,4.301,132.0226667,8.622
,27-01-2012,1235163.86,0,23.81666667,2.788,132.0644333,8.622
,03-02-2012,986601.46,0,22.03888889,2.771,132.1062,8.622
,10-02-2012,1051922.95,0,19.95,2.747,132.152129,8.622
,17-02-2012,1118163.94,0,18.92222222,2.753,132.2230323,8.622
,24-02-2012,1462254.05,0,17.26666667,2.766,132.2939355,8.622
,02-03-2012,858572.22,0,16.17777778,2.805,132.3648387,8.622
,09-03-2012,872113.23,0,15.83333333,2.834,132.4357419,8.622
,16-03-2012,817661.76,0,16.73333333,2.831,132.4733333,8.622
,23-03-2012,813954.82,1,16.71111111,2.826,132.4976,8.622
,30-03-2012,778178.53,0,16.26666667,2.849,132.5218667,8.622
,06-04-2012,927610.69,0,16.13888889,2.885,132.5461333,8.622
,13-04-2012,1021400.42,0,16.08888889,2.895,132.5667742,8.622
,20-04-2012,1096232.89,0,15.55555556,2.935,132.5825806,8.622
,27-04-2012,928537.54,0,14.51666667,2.981,132.5983871,8.513
,04-05-2012,952264.91,0,17.08888889,2.983,132.6141935,8.513
,11-05-2012,960115.56,0,17.66666667,2.961,132.63,8.513
,18-05-2012,921178.39,0,19.79444444,2.906,132.6616129,8.513
,25-05-2012,874223.25,0,22.01666667,2.857,132.6932258,8.513
,01-06-2012,905935.29,0,21.13888889,2.83,132.7248387,8.513
,08-06-2012,1046816.59,0,21.04444444,2.805,132.7564516,8.513
,15-06-2012,909989.45,0,18.93888889,2.81,132.7670667,8.513
,22-06-2012,872288.46,0,18.91666667,2.815,132.7619333,8.513
,29-06-2012,879448.25,0,20.05,2.806,132.7568,8.513
,06-07-2012,937232.09,0,21.06666667,2.796,132.7516667,8.513
,13-07-2012,920128.89,0,20.05,2.784,132.7633548,8.513
,20-07-2012,913922.01,0,20,2.792,132.8170968,8.513
,27-07-2012,895157.44,0,18.86666667,2.792,132.8708387,8.256
,03-08-2012,921161.2,0,17.95555556,2.81,132.9245806,8.256
,10-08-2012,928820,0,17.71111111,2.796,132.9783226,8.256
,17-08-2012,916918.7,0,17.73333333,2.77,132.9172,8.256
,24-08-2012,899449.65,0,16.79444444,2.735,132.8369333,8.256
,31-08-2012,878298.22,0,16.66666667,2.717,132.7566667,8.256
,07-09-2012,936205.5,0,16.16111111,2.716,132.6764,8.256
,14-09-2012,890488.01,0,17.01111111,2.718,132.6804516,8.256
,21-09-2012,888834.07,0,16.11666667,2.717,132.7477419,8.256
,28-09-2012,838227.52,0,16.11666667,2.776,132.8150323,8.256
,05-10-2012,897076.73,0,15.55555556,2.878,132.8823226,8.256
,12-10-2012,930745.69,0,14.00555556,2.919,132.9510645,8.256
,19-10-2012,896613.19,0,16.11666667,2.938,133.0285161,8.256
,26-10-2012,936373.65,0,16.05,2.938,133.1059677,8.09
,05-02-2010,976137.73,0,16.21111111,2.961,133.1834194,8.09
,12-02-2010,932160.37,0,17.80555556,3.03,133.260871,8.09
,19-02-2010,883569.38,0,18.88333333,3.07,133.3701429,8.09
,26-02-2010,857796.45,0,20.18888889,3.065,133.4921429,8.09
,05-03-2010,884724.41,0,22.26666667,3.132,133.6141429,8.09
,12-03-2010,976436.02,0,22.35555556,3.139,133.7361429,8.09
,19-03-2010,927511.99,0,23.86666667,3.15,133.8492258,8.09
,26-03-2010,900309.75,0,23.88888889,3.177,133.9587419,8.09
,02-04-2010,891671.44,0,22.95555556,3.193,134.0682581,8.09
,09-04-2010,549505.55,0,22.47777778,3.215,134.1777742,8.09
,16-04-2010,552677.48,0,20.85555556,3.232,134.2784667,8.09
,23-04-2010,511327.9,0,19.16111111,3.243,134.3571,8.09
,30-04-2010,473773.27,0,17.73333333,3.24,134.4357333,7.872
,07-05-2010,507297.88,0,18.23888889,3.255,134.5143667,7.872
,14-05-2010,494145.8,0,17.81666667,3.263,134.593,7.872
,21-05-2010,485744.61,0,17.71111111,3.281,134.6803871,7.872
,28-05-2010,484946.56,0,17.2,3.437,134.7677742,7.872
,04-06-2010,545206.32,0,15.30555556,3.6,134.8551613,7.872
,11-06-2010,529384.31,0,16.55,3.634,134.9425484,7.872
,18-06-2010,485764.32,0,16.09444444,3.624,135.0837333,7.872
,25-06-2010,488683.57,0,15.55,3.638,135.2652667,7.872
,02-07-2010,491723.42,0,14.93333333,3.72,135.4468,7.872
,09-07-2010,526128.61,0,17.08888889,3.823,135.6283333,7.872
,16-07-2010,492792.8,0,18.65555556,3.919,135.7837419,7.872
,23-07-2010,506274.94,0,19.81111111,3.988,135.8738387,7.872
,30-07-2010,558143.53,0,21.06111111,4.078,135.9639355,7.557
,06-08-2010,586061.46,0,22.20555556,4.095,136.0540323,7.557
,13-08-2010,522715.68,0,22.75,4.101,136.144129,7.557
,20-08-2010,513073.87,0,23.79444444,4.034,136.183129,7.557
,27-08-2010,509263.28,0,23.48333333,3.973,136.2136129,6.299
,03-09-2010,528832.54,0,23.96111111,3.924,136.2440968,6.299
,10-09-2010,485389.15,0,24.95,3.873,136.2745806,6.299
,17-09-2010,474030.51,0,23.95555556,3.851,136.3145,6.299
,24-09-2010,462676.5,0,23.95555556,3.815,136.367,6.299
,01-10-2010,468675.19,0,23.86111111,3.784,136.4195,6.299
,08-10-2010,522815.45,0,19.26666667,3.827,136.472,6.299
,15-10-2010,481897.98,0,17.28888889,3.882,136.5150968,6.299
,22-10-2010,499325.38,0,16.62222222,3.898,136.5017742,6.29
,29-10-2010,506789.66,0,16.67222222,3.903,136.4884516,6.29
,05-11-2010,511049.06,0,15.07222222,3.88,136.475129,6.29
,12-11-2010,484835.2,0,14.51666667,3.82,136.4618065,6.29
,19-11-2010,463448.59,0,17.84444444,3.796,136.4666667,6.29
,26-11-2010,452905.22,0,14.44444444,3.784,136.4788,6.29
,03-12-2010,495692.19,0,13.88888889,3.809,136.4909333,6.29
,10-12-2010,505069.21,0,14.43333333,3.809,136.5030667,6.29
,17-12-2010,454769.68,0,14.92777778,3.758,136.5335161,6.29
,24-12-2010,466322.76,0,17.04444444,3.684,136.5883871,6.29
,31-12-2010,508801.61,0,18.78888889,3.633,136.6432581,6.29
,07-01-2011,517869.97,1,21.16111111,3.583,136.698129,6.29
,14-01-2011,520846.68,0,23.86666667,3.618,136.753,6.29
,21-01-2011,519823.3,0,24.96666667,3.604,136.8564194,6.315
,28-01-2011,768070.53,0,26.13333333,3.586,136.9598387,6.315
,04-02-2011,578164.82,0,27.22222222,3.57,137.0632581,6.315
,11-02-2011,618121.82,0,27.73888889,3.571,137.1666774,6.315
,18-02-2011,685243.2,0,27.77777778,3.536,137.2583103,6.315
,25-02-2011,873347.55,0,27.8,3.501,137.3411034,6.315
,04-03-2011,459770.85,0,27.87222222,3.47,137.4238966,6.315
,11-03-2011,490981.78,0,26.15555556,3.445,137.5066897,6.315
,18-03-2011,458086.69,0,23.97777778,3.413,137.5843871,6.315
,25-03-2011,454021.69,0,22.57222222,3.402,137.6552903,6.315
,01-04-2011,463561.48,0,21.13888889,3.439,137.7261935,6.315
,08-04-2011,544612.28,0,20.43888889,3.523,137.7970968,6.315
,15-04-2011,555279.02,0,20.42777778,3.542,137.868,6.315
,22-04-2011,610985.56,0,19.35555556,3.568,137.9230667,6.433
,29-04-2011,513107.2,0,18.75,3.633,137.9781333,6.433
,06-05-2011,542016.18,0,19.87777778,3.655,138.0332,6.433
,13-05-2011,517783.5,0,17.22222222,3.703,138.0882667,6.433
,20-05-2011,515226.11,0,16.64444444,3.751,138.1065806,6.433
,27-05-2011,497488.4,0,16.55,3.827,138.1101935,6.433
,03-06-2011,520962.14,0,16.09444444,3.876,138.1138065,6.433
,10-06-2011,561625.92,0,17.66666667,3.867,138.1174194,6.433
,17-06-2011,528420.28,0,20.78333333,3.889,138.1295333,6.433
,24-06-2011,549502.11,0,22.73333333,3.921,138.1629,6.433
,01-07-2011,532226.2,0,26.01666667,3.957,138.1962667,6.433
,08-07-2011,545251.1,0,26.12777778,4.025,138.2296333,6.433
,15-07-2011,539126,0,28.83888889,4.046,138.263,6.433
,22-07-2011,518266.9,0,29.00555556,4.023,138.2331935,6.433
,29-07-2011,553834.04,0,31.03333333,3.991,138.2033871,6.262
,05-08-2011,587004.29,0,31.13333333,3.947,138.1735806,6.262
,12-08-2011,550076.32,0,31.13333333,3.899,138.1437742,6.262
,19-08-2011,558671.14,0,31.21111111,3.85,138.1857097,6.262
,26-08-2011,538745.93,0,30.02222222,3.798,138.2814516,6.262
,02-09-2011,537064.03,0,27.87222222,3.746,138.3771935,6.262
,09-09-2011,535983.13,0,25.40555556,3.683,138.4729355,6.262
,16-09-2011,512834.04,0,22.75555556,3.629,138.5673,6.262
,23-09-2011,491449.94,0,22.68888889,3.577,138.6534,6.262
,30-09-2011,471449.98,0,21.2,3.538,138.7395,6.262
,07-10-2011,554879.67,0,21.55,3.561,138.8256,6.262
,14-10-2011,520284.79,0,21.43888889,3.61,138.9117,6.262
,21-10-2011,540819.44,0,19.50555556,3.701,138.8336129,6.297
,28-10-2011,542663.53,0,19.86111111,3.698,138.7281613,6.297
,04-11-2011,544643.33,0,19.33333333,3.772,210.7526053,6.297
,11-11-2011,528784.86,0,18.75,3.84,210.8979935,6.297
,18-11-2011,500274.03,0,18.84444444,3.874,210.9451605,6.297
,25-11-2011,506743.78,0,19.91111111,3.884,210.9759573,6.297
,02-12-2011,508567.04,0,22.10555556,3.921,211.0067542,6.297
,09-12-2011,553836.98,0,24.95,3.988,211.037551,6.297
,16-12-2011,529515.66,0,25,4.056,210.8733316,6.297
,23-12-2011,557075.21,0,27.3,4.018,210.6766095,6.297
,30-12-2011,548527.49,0,27.96666667,4.027,210.4798874,6.297
,06-01-2012,597855.07,0,30.11666667,4.029,210.2831653,6.297
,13-01-2012,594574.12,0,31.04444444,4,210.1495463,6.297
,20-01-2012,542414.27,0,31.20555556,3.917,210.1000648,6.425
,27-01-2012,814753.5,0,32.17222222,2.572,210.0505833,6.425
,03-02-2012,613115.21,0,32.54444444,2.548,210.0011018,6.425
,10-02-2012,630327.28,0,31.03888889,2.514,209.9984585,6.425
,17-02-2012,705557.97,0,28.95555556,2.561,210.2768443,6.425
,24-02-2012,905324.68,0,26.47777778,2.625,210.5552301,6.425
,02-03-2012,549788.36,0,22.91666667,2.667,210.833616,6.425
,09-03-2012,519585.67,0,23.38333333,2.72,211.1120018,6.425
,16-03-2012,474964.6,0,22.45,2.732,211.1096543,6.425
,23-03-2012,480130.04,0,22.6,2.719,210.9950134,6.425
,30-03-2012,482451.21,0,19.98333333,2.77,210.8803726,6.425
,06-04-2012,549967.89,0,20.95555556,2.808,210.7657317,6.425
,13-04-2012,609736.12,0,18.87222222,2.795,210.7577954,6.425
,20-04-2012,658965.05,0,18.33888889,2.78,210.8921319,6.425
,27-04-2012,563578.79,0,18.85,2.835,211.0264684,6.123
,04-05-2012,619498.28,0,17.27777778,2.854,211.1608049,6.123
,11-05-2012,574955.95,0,19.91666667,2.826,211.2951413,6.123
,18-05-2012,550373.57,0,23.6,2.759,211.2596586,6.123
,25-05-2012,550791.32,0,25.99444444,2.705,211.2241759,6.123
,01-06-2012,574985.37,0,27.73333333,2.668,211.1886931,6.123
,08-06-2012,677885.99,0,28.79444444,2.637,211.1532104,6.123
,15-06-2012,578539.86,0,29.88333333,2.653,211.1806415,6.123
,22-06-2012,542819.03,0,30.97222222,2.669,211.2552578,6.123
,29-06-2012,550414.99,0,31.91666667,2.642,211.3298742,6.123
,06-07-2012,586289.08,1,32.12777778,2.623,211.4044906,6.123
,13-07-2012,592572.3,0,32.12777778,2.608,211.4713286,6.123
,20-07-2012,571463.93,0,31.08333333,2.64,211.5187208,6.123
,27-07-2012,547226,0,31.01666667,2.627,211.5661131,5.825
,03-08-2012,583648.59,0,27.26666667,2.692,211.6135053,5.825
,10-08-2012,582525.42,0,25.45555556,2.664,211.6608975,5.825
,17-08-2012,564606.1,0,22.8,2.619,211.5470304,5.825
,24-08-2012,562173.12,0,23.21666667,2.577,211.4062867,5.825
,31-08-2012,544770.7,0,22.23888889,2.565,211.265543,5.825
,07-09-2012,578790.36,0,20.41666667,2.582,211.1247993,5.825
,14-09-2012,536537.64,0,19.88333333,2.624,211.0645458,5.825
,21-09-2012,513991.57,0,16.81111111,2.603,211.0646599,5.825
,28-09-2012,495951,0,19.37777778,2.633,211.064774,5.825
,05-10-2012,533887.54,0,18.86666667,2.72,211.0648881,5.825
,12-10-2012,538713.47,0,18.88333333,2.725,211.1176713,5.825
,19-10-2012,535153.47,0,17.87222222,2.716,211.4864691,5.825
,26-10-2012,572887.78,0,18.93888889,2.689,211.8552668,5.679
,05-02-2010,576879.15,0,20.08888889,2.728,212.2240646,5.679
,12-02-2010,565812.29,0,21.08888889,2.771,212.5928624,5.679
,19-02-2010,523427.35,0,22.17777778,2.735,212.9033115,5.679
,26-02-2010,533756.88,0,23.53333333,2.708,213.190421,5.679
,05-03-2010,516361.06,0,23.84444444,2.843,213.4775305,5.679
,12-03-2010,606755.3,0,24.95555556,2.869,213.7646401,5.679
,19-03-2010,558464.8,0,25.92222222,2.886,214.0156238,5.679
,26-03-2010,542009.46,0,24.96111111,2.943,214.2521573,5.679
,02-04-2010,549731.49,0,24.79444444,2.976,214.4886908,5.679
,09-04-2010,2193048.75,0,23.75555556,2.983,214.7252242,5.679
,16-04-2010,2176028.52,0,22.12777778,3.016,214.9420631,5.679
,23-04-2010,2113432.58,0,21.06111111,3.01,215.1096657,5.679
,30-04-2010,2006774.96,0,21.06666667,2.989,215.2772683,5.401
,07-05-2010,1987090.09,0,18.86666667,3.022,215.4448709,5.401
,14-05-2010,1941346.13,0,18.26666667,3.045,215.6124735,5.401
,21-05-2010,1946875.06,0,17.87777778,3.065,215.3834778,5.401
,28-05-2010,1893532.46,0,21.08888889,3.288,215.1544822,5.401
,04-06-2010,2138651.97,0,21.55,3.459,214.9254865,5.401
,11-06-2010,2041069.37,0,18.78333333,3.488,214.6964908,5.401
,18-06-2010,1826241.44,0,19.97777778,3.473,214.6513538,5.401
,25-06-2010,1829521.83,0,20.99444444,3.524,214.7441108,5.401
,02-07-2010,1790694.59,0,19.98888889,3.622,214.8368678,5.401
,09-07-2010,1921432.16,0,18.86666667,3.743,214.9296249,5.401
,31-12-2010,1808056.41,0,22.08888889,3.807,215.0134426,5.401
,07-01-2011,1847613.58,0,23.77222222,3.81,215.0749122,5.401
,14-01-2011,1904618.17,0,27.17777778,3.906,215.1363819,5.124
,21-01-2011,1931406.28,0,28.79444444,3.899,215.1978515,5.124
,28-01-2011,1827521.71,0,30.86111111,3.907,215.2593211,5.124
,04-02-2011,1837636.24,0,32.03888889,3.786,215.3229307,5.124
,11-02-2011,1768172.31,0,32.58888889,3.699,215.386897,6.415
,18-02-2011,1845893.87,0,32.63888889,3.648,215.4508632,6.415
,25-02-2011,1769793.37,0,32.15,3.637,215.5148295,6.415
,04-03-2011,1828052.47,0,31.08333333,3.594,215.6944378,6.415
,11-03-2011,1831676.03,0,32.07777778,3.524,216.0282356,6.415
,18-03-2011,1832664.03,0,30.97222222,3.48,216.3620333,6.415
,25-03-2011,1949236.09,0,28.86111111,3.575,216.6958311,6.415
,01-04-2011,1962996.7,0,26.41111111,3.651,217.0048261,6.415
,08-04-2011,1983190.56,0,23.81666667,3.682,217.1650042,6.384
,15-04-2011,1727565.42,0,23.31111111,3.684,217.3251824,6.384
,22-04-2011,1766331.45,0,24.53888889,3.638,217.4853605,6.384
,29-04-2011,1720530.23,0,21.96666667,3.554,217.6455387,6.384
,06-05-2011,1716755.78,0,19.88333333,3.523,217.8670218,6.384
,13-05-2011,1655036.75,0,14.98888889,3.533,218.1130269,6.384
,20-05-2011,1645892.97,0,17.77777778,3.546,218.3590319,6.384
,27-05-2011,1772192.42,0,17.22222222,3.526,218.605037,6.384
,03-06-2011,1703850.25,0,16.76666667,3.467,218.8217928,6.384
,10-06-2011,1740234.06,0,17.17777778,3.355,218.9995495,6.384
,17-06-2011,1741308.56,0,17.71111111,3.285,219.1773063,6.384
,24-06-2011,1832211.96,0,17.76111111,3.274,219.355063,6.384
,01-07-2011,1895901.59,0,19.90555556,3.353,219.5328198,6.384
,08-07-2011,1949177.13,0,21.11666667,3.372,219.6258417,6.442
,15-07-2011,2939946.38,0,21.19444444,3.332,219.7188636,6.442
,22-07-2011,2251206.64,0,22.25,3.297,219.8118854,6.442
,29-07-2011,2411790.21,0,21.25555556,3.308,219.9049073,6.442
,05-08-2011,2811646.85,0,22.64444444,3.236,220.0651993,6.442
,12-08-2011,3749057.69,0,22.80555556,3.172,220.275944,6.442
,19-08-2011,1707298.14,0,22.82777778,3.158,220.4866886,6.442
,26-08-2011,1714309.9,0,22.63333333,3.159,220.6974332,6.442
,02-09-2011,1710803.59,1,20.18888889,3.112,220.8498468,6.442
,09-09-2011,1677556.18,0,20.18333333,3.129,220.9244858,6.442
,16-09-2011,1715769.05,0,19.07222222,3.157,220.9991248,6.442
,23-09-2011,1968045.91,0,17.87222222,3.261,221.0737638,6.442
,30-09-2011,2115408.31,0,17.25,3.268,221.1484028,6.442
,07-10-2011,2106934.55,0,16.32777778,3.29,221.2021074,6.56
,14-10-2011,1967996.71,0,15.05555556,3.36,221.255812,6.56
,21-10-2011,1958003.19,0,14.98888889,3.409,221.3095166,6.56
,28-10-2011,1933469.15,0,13.20555556,3.51,221.3632212,6.56
,04-11-2011,1884734.31,0,13.36666667,3.555,221.380331,6.56
,11-11-2011,1815798.85,0,14.31666667,3.63,221.3828029,6.56
,18-11-2011,1827733.18,0,14.33888889,3.669,221.3852748,6.56
,25-11-2011,1870720.73,0,12.74444444,3.734,221.3877467,6.56
,02-12-2011,1781767.22,0,14.85,3.787,221.4009901,6.56
,09-12-2011,2004831.14,0,17.47222222,3.845,221.4411622,6.56
,16-12-2011,1873646.34,0,19.97777778,3.891,221.4813343,6.56
,23-12-2011,1841369.99,0,22.17777778,3.891,221.5215064,6.56
,30-12-2011,1712995.44,0,22.7,3.877,221.5616784,6.56
,06-01-2012,1720908.01,0,23.91111111,3.814,221.5701123,6.56
,13-01-2012,1743000.38,0,24.95,3.749,221.5785461,6.416
,20-01-2012,1792210.89,0,25.01111111,3.688,221.5869799,6.416
,27-01-2012,1740063.1,0,25.01666667,3.63,221.5954138,6.416
,03-02-2012,1817934.76,0,24.92777778,3.561,221.6751459,6.416
,10-02-2012,1711813.13,0,23.99444444,3.501,221.8083518,6.416
,17-02-2012,1751369.75,0,23.81111111,3.452,221.9415576,6.416
,24-02-2012,1699708.38,0,21.16111111,3.393,222.0747635,6.416
,02-03-2012,1775068.4,0,19.85,3.346,222.2174395,6.416
,09-03-2012,1774342.61,0,17.2,3.286,222.4169362,6.416
,16-03-2012,1745841.33,0,16.68888889,3.227,222.6164329,6.416
,23-03-2012,1886299.98,0,16.27777778,3.256,222.8159296,6.416
,30-03-2012,1917397.63,0,15.02777778,3.311,223.0154263,6.416
,06-04-2012,1954849.68,0,13.96111111,3.407,223.0598077,6.38
,13-04-2012,1728399.07,0,13.24444444,3.417,223.0783366,6.38
,20-04-2012,1758587.35,0,13.31666667,3.494,210.7526053,6.38
,27-04-2012,1670579.82,0,12.3,3.571,210.8979935,6.38
,04-05-2012,1650894.3,0,12.55,3.62,210.9451605,6.38
,11-05-2012,1685910.53,0,12.20555556,3.638,210.9759573,6.38
,18-05-2012,1627707.31,0,13.80555556,3.73,211.0067542,6.38
,25-05-2012,1788227.6,0,16.15555556,3.717,211.037551,6.38
,01-06-2012,1704753.02,0,17.78333333,3.721,210.8733316,6.38
,08-06-2012,1745928.56,0,19.93333333,3.666,210.6766095,6.38
,15-06-2012,1771792.97,0,21.08333333,3.617,210.4798874,6.38
,22-06-2012,1904438.59,0,20.02777778,3.601,210.2831653,6.38
,29-06-2012,2076570.84,0,20.07777778,3.594,210.1495463,6.38
,06-07-2012,1869087.85,0,20.97777778,3.506,210.1000648,6.404
,13-07-2012,2950198.64,0,22.33888889,2.572,210.0505833,6.404
,20-07-2012,2068097.18,0,23.73333333,2.548,210.0011018,6.404
,27-07-2012,2429310.9,0,22.66111111,2.514,209.9984585,6.404
,03-08-2012,2555031.18,0,22.77777778,2.561,210.2768443,6.404
,10-08-2012,3487986.89,0,21.13888889,2.625,210.5552301,6.404
,17-08-2012,1930690.37,0,18.03333333,2.667,210.833616,6.404
,24-08-2012,1683401.78,0,16.21111111,2.72,211.1120018,6.404
,31-08-2012,1711562.73,0,16.09444444,2.732,211.1096543,6.404
,07-09-2012,1675562.94,0,15.57222222,2.719,210.9950134,6.404
,14-09-2012,1632406,0,13.9,2.77,210.8803726,6.404
,21-09-2012,1867403.01,0,13.85555556,2.808,210.7657317,6.404
,28-09-2012,2218595.8,0,15.18888889,2.795,210.7577954,6.404
,05-10-2012,2168709.76,0,11.67777778,2.78,210.8921319,6.404
,12-10-2012,2039415.74,0,11.09444444,2.835,211.0264684,6.054
,19-10-2012,1990371.02,0,10.78888889,2.854,211.1608049,6.054
,26-10-2012,1917483.1,0,11,2.826,211.2951413,6.054
,05-02-2010,1930814.66,0,12.6,2.759,211.2596586,6.054
,12-02-2010,1837457.69,0,17.52222222,2.705,211.2241759,6.054
,19-02-2010,1815760.42,0,19.98888889,2.668,211.1886931,6.054
,26-02-2010,2163384.17,0,22.25,2.637,211.1532104,6.054
,05-03-2010,1974687.51,0,22.94444444,2.653,211.1806415,6.054
,12-03-2010,1777166.53,0,24.95555556,2.669,211.2552578,6.054
,19-03-2010,1712987.56,0,25.05,2.642,211.3298742,6.054
,26-03-2010,1821364.42,0,25.98333333,2.623,211.4044906,6.054
,02-04-2010,1792345.3,0,26.13333333,2.608,211.4713286,6.054
,09-04-2010,1795152.73,0,25.06666667,2.64,211.5187208,6.054
,16-04-2010,1830939.1,0,25.21111111,2.627,211.5661131,5.667
,23-04-2010,1767471.48,0,25.04444444,2.692,211.6135053,5.667
,30-04-2010,1840491.41,0,22.33333333,2.664,211.6608975,5.667
,07-05-2010,1811562.88,0,20.31111111,2.619,211.5470304,5.667
,14-05-2010,1755334.18,0,17.75555556,2.577,211.4062867,5.667
,21-05-2010,1707481.9,0,18.17222222,2.565,211.265543,5.667
,28-05-2010,1805999.79,0,17.26111111,2.582,211.1247993,5.667
,04-06-2010,1765571.91,1,17.06111111,2.624,211.0645458,5.667
,11-06-2010,1869967.03,0,16.62222222,2.603,211.0646599,5.667
,18-06-2010,1817603.66,0,14.76111111,2.633,211.064774,5.667
,25-06-2010,1939440.09,0,15.06666667,2.72,211.0648881,5.667
,02-07-2010,1880436.94,0,16.16111111,2.725,211.1176713,5.667
,09-07-2010,1827797.4,0,15.11666667,2.716,211.4864691,5.667
,16-07-2010,1764984.15,0,15.02222222,2.689,211.8552668,5.539
,23-07-2010,1650285.54,0,17.10555556,2.728,212.2240646,5.539
,30-07-2010,1708283.28,0,17.29444444,2.771,212.5928624,5.539
,06-08-2010,1640168.99,0,20.9,2.735,212.9033115,5.539
,13-08-2010,1671857.57,0,22.65,2.708,213.190421,5.539
,20-08-2010,1694862.41,0,22.58888889,2.843,213.4775305,5.539
,27-08-2010,1758971.38,0,22.03888889,2.869,213.7646401,5.539
,03-09-2010,1713889.11,0,22.22222222,2.886,214.0156238,5.539
,10-09-2010,1734834.82,0,22.33333333,2.943,214.2521573,5.539
,17-09-2010,1744349.05,0,22.82777778,2.976,214.4886908,5.539
,24-09-2010,1528008.64,0,23.81666667,2.983,214.7252242,5.539
,01-10-2010,1574684.08,0,22.86111111,3.016,214.9420631,5.539
,08-10-2010,1503298.7,0,22.7,3.01,215.1096657,5.539
,15-10-2010,1336404.65,0,22.01666667,2.989,215.2772683,5.277
,22-10-2010,1426622.65,0,19.92222222,3.022,215.4448709,5.277
,29-10-2010,1331883.16,0,17.71111111,3.045,215.6124735,5.277
,05-11-2010,1364207,0,17.22222222,3.065,215.3834778,5.277
,12-11-2010,1245624.27,0,17.25555556,3.288,215.1544822,5.277
,19-11-2010,1446210.26,0,16.06666667,3.459,214.9254865,5.277
,26-11-2010,1470308.32,0,16.02222222,3.488,214.6964908,5.277
,03-12-2010,1323243.35,0,15.09444444,3.473,214.6513538,5.277
,10-12-2010,1283766.55,0,13.79444444,3.524,214.7441108,5.277
,17-12-2010,1239766.89,0,13.35555556,3.622,214.8368678,5.277
,24-12-2010,1312329.78,0,13.91666667,3.743,214.9296249,5.277
,31-12-2010,1266796.13,0,13.83888889,3.807,215.0134426,5.277
,07-01-2011,1271646.62,0,13.88888889,3.81,215.0749122,5.277
,14-01-2011,1264272.52,0,15.2,3.906,215.1363819,4.954
,21-01-2011,1396322.19,0,17.75,3.899,215.1978515,4.954
,28-01-2011,1339570.85,0,21.03888889,3.907,215.2593211,4.954
,04-02-2011,1336522.92,0,22.2,3.786,215.3229307,4.954
,11-02-2011,1262025.08,0,22.77777778,3.699,215.386897,9.765
,18-02-2011,1302600.14,0,23.88888889,3.648,215.4508632,9.765
,25-02-2011,1280156.47,0,24.81111111,3.637,215.5148295,9.765
,04-03-2011,1290609.54,0,24.92777778,3.594,215.6944378,9.765
,11-03-2011,1244390.03,0,24.92777778,3.524,216.0282356,9.765
,18-03-2011,1250178.89,0,24.87222222,3.48,216.3620333,9.765
,25-03-2011,1369634.92,0,23.83888889,3.575,216.6958311,9.765
,01-04-2011,1384339.1,0,22.17222222,3.651,217.0048261,9.765
,08-04-2011,1430192.37,0,18.46111111,3.682,217.1650042,9.524
,15-04-2011,1311263.07,0,16.13333333,3.684,217.3251824,9.524
,22-04-2011,1303914.27,0,15.55555556,3.638,217.4853605,9.524
,29-04-2011,1231428.46,0,15.6,3.554,217.6455387,9.524
,06-05-2011,1215676.31,0,14.07222222,3.523,217.8670218,9.524
,13-05-2011,1170103.25,0,14.46111111,3.533,218.1130269,9.524
,20-05-2011,1182490.46,0,16.72222222,3.546,218.3590319,9.524
,27-05-2011,1293472.8,0,15.48888889,3.526,218.605037,9.524
,03-06-2011,1175003.67,0,13.88888889,3.467,218.8217928,9.524
,10-06-2011,1169831.38,0,12.67222222,3.355,218.9995495,9.524
,17-06-2011,1195036,0,13.83888889,3.285,219.1773063,9.524
,24-06-2011,1332759.13,0,15.05,3.274,219.355063,9.524
,01-07-2011,1281675.6,0,17.71111111,3.353,219.5328198,9.524
,08-07-2011,1292346.57,0,21,3.372,219.6258417,9.199
,15-07-2011,1757242.51,0,22.66666667,3.332,219.7188636,9.199
,22-07-2011,1380522.64,0,23.66666667,3.297,219.8118854,9.199
,29-07-2011,1564516.43,0,24.93333333,3.308,219.9049073,9.199
,05-08-2011,1843971.15,0,24.86111111,3.236,220.0651993,9.199
,12-08-2011,2306265.36,0,24.83888889,3.172,220.275944,9.199
,19-08-2011,1172003.1,0,25,3.158,220.4866886,9.199
,26-08-2011,1178905.44,0,26.11111111,3.159,220.6974332,9.199
,02-09-2011,1194449.78,0,25.91111111,3.112,220.8498468,9.199
,09-09-2011,1187776.19,0,23.88888889,3.129,220.9244858,9.199
,16-09-2011,1100418.69,0,21.11111111,3.157,220.9991248,9.199
